    x y nx ny
    0.117968750000000E+02    0.500000000000000E+00    0.000000000000000E+00   -0.100000000000000E+01
    0.118281250000000E+02    0.500000000000000E+00    0.000000000000000E+00   -0.100000000000000E+01
    0.118593750000000E+02    0.500000000000000E+00    0.000000000000000E+00   -0.100000000000000E+01
    0.118906250000000E+02    0.500000000000000E+00    0.000000000000000E+00   -0.100000000000000E+01
    0.119218750000000E+02    0.500000000000000E+00    0.000000000000000E+00   -0.100000000000000E+01
    0.119531250000000E+02    0.500000000000000E+00    0.000000000000000E+00   -0.100000000000000E+01
    0.119843750000000E+02    0.500000000000000E+00    0.000000000000000E+00   -0.100000000000000E+01
    0.120156250000000E+02    0.500000000000000E+00    0.000000000000000E+00   -0.100000000000000E+01
    0.120468750000000E+02    0.500000000000000E+00    0.000000000000000E+00   -0.100000000000000E+01
    0.120781250000000E+02    0.500000000000000E+00    0.000000000000000E+00   -0.100000000000000E+01
    0.121093750000000E+02    0.500000000000000E+00    0.000000000000000E+00   -0.100000000000000E+01
    0.121406250000000E+02    0.500000000000000E+00    0.000000000000000E+00   -0.100000000000000E+01
    0.121718750000000E+02    0.500000000000000E+00    0.000000000000000E+00   -0.100000000000000E+01
    0.122031250000000E+02    0.500000000000000E+00    0.000000000000000E+00   -0.100000000000000E+01
    0.122343750000000E+02    0.500000000000000E+00    0.000000000000000E+00   -0.100000000000000E+01
    0.122656250000000E+02    0.500000000000000E+00    0.000000000000000E+00   -0.100000000000000E+01
    0.122968750000000E+02    0.500000000000000E+00    0.000000000000000E+00   -0.100000000000000E+01
    0.123281250000000E+02    0.500000000000000E+00    0.000000000000000E+00   -0.100000000000000E+01
    0.123593750000000E+02    0.500000000000000E+00    0.000000000000000E+00   -0.100000000000000E+01
    0.123906250000000E+02    0.500000000000000E+00    0.000000000000000E+00   -0.100000000000000E+01
    0.124218750000000E+02    0.500000000000000E+00    0.000000000000000E+00   -0.100000000000000E+01
    0.124531250000000E+02    0.500000000000000E+00    0.000000000000000E+00   -0.100000000000000E+01
    0.124843750000000E+02    0.500000000000000E+00    0.000000000000000E+00   -0.100000000000000E+01
    0.125000000000000E+02    0.484375000000000E+00   -0.100000000000000E+01    0.000000000000000E+00
    0.125000000000000E+02    0.453125000000000E+00   -0.100000000000000E+01    0.000000000000000E+00
    0.125000000000000E+02    0.421875000000000E+00   -0.100000000000000E+01    0.000000000000000E+00
    0.125000000000000E+02    0.390625000000000E+00   -0.100000000000000E+01    0.000000000000000E+00
    0.125000000000000E+02    0.359375000000000E+00   -0.100000000000000E+01    0.000000000000000E+00
    0.125000000000000E+02    0.328125000000000E+00   -0.100000000000000E+01    0.000000000000000E+00
    0.125000000000000E+02    0.296875000000000E+00   -0.100000000000000E+01    0.000000000000000E+00
    0.125000000000000E+02    0.265625000000000E+00   -0.100000000000000E+01    0.000000000000000E+00
    0.125000000000000E+02    0.234375000000000E+00   -0.100000000000000E+01    0.000000000000000E+00
    0.125000000000000E+02    0.203125000000000E+00   -0.100000000000000E+01    0.000000000000000E+00
    0.125000000000000E+02    0.171875000000000E+00   -0.100000000000000E+01    0.000000000000000E+00
    0.125000000000000E+02    0.140625000000000E+00   -0.100000000000000E+01    0.000000000000000E+00
    0.125000000000000E+02    0.109375000000000E+00   -0.100000000000000E+01    0.000000000000000E+00
    0.125000000000000E+02    0.781250000000000E-01   -0.100000000000000E+01    0.000000000000000E+00
    0.125000000000000E+02    0.468750000000000E-01   -0.100000000000000E+01    0.000000000000000E+00
    0.125000000000000E+02    0.156250000000000E-01   -0.100000000000000E+01    0.000000000000000E+00
    0.125000000000000E+02   -0.156250000000000E-01   -0.100000000000000E+01    0.000000000000000E+00
    0.125000000000000E+02   -0.468750000000000E-01   -0.100000000000000E+01    0.000000000000000E+00
    0.125000000000000E+02   -0.781250000000000E-01   -0.100000000000000E+01    0.000000000000000E+00
    0.125000000000000E+02   -0.109375000000000E+00   -0.100000000000000E+01    0.000000000000000E+00
    0.125000000000000E+02   -0.140625000000000E+00   -0.100000000000000E+01    0.000000000000000E+00
    0.125000000000000E+02   -0.171875000000000E+00   -0.100000000000000E+01    0.000000000000000E+00
    0.125000000000000E+02   -0.203125000000000E+00   -0.100000000000000E+01    0.000000000000000E+00
    0.125000000000000E+02   -0.234375000000000E+00   -0.100000000000000E+01    0.000000000000000E+00
    0.125000000000000E+02   -0.265625000000000E+00   -0.100000000000000E+01    0.000000000000000E+00
    0.125000000000000E+02   -0.296875000000000E+00   -0.100000000000000E+01    0.000000000000000E+00
    0.125000000000000E+02   -0.328125000000000E+00   -0.100000000000000E+01    0.000000000000000E+00
    0.125000000000000E+02   -0.359375000000000E+00   -0.100000000000000E+01    0.000000000000000E+00
    0.125000000000000E+02   -0.390625000000000E+00   -0.100000000000000E+01    0.000000000000000E+00
    0.125000000000000E+02   -0.421875000000000E+00   -0.100000000000000E+01    0.000000000000000E+00
    0.125000000000000E+02   -0.453125000000000E+00   -0.100000000000000E+01    0.000000000000000E+00
    0.125000000000000E+02   -0.484375000000000E+00   -0.100000000000000E+01    0.000000000000000E+00
    0.124843750000000E+02   -0.500000000000000E+00    0.000000000000000E+00    0.100000000000000E+01
    0.124531250000000E+02   -0.500000000000000E+00    0.000000000000000E+00    0.100000000000000E+01
    0.124218750000000E+02   -0.500000000000000E+00    0.000000000000000E+00    0.100000000000000E+01
    0.123906250000000E+02   -0.500000000000000E+00    0.000000000000000E+00    0.100000000000000E+01
    0.123593750000000E+02   -0.500000000000000E+00    0.000000000000000E+00    0.100000000000000E+01
    0.123281250000000E+02   -0.500000000000000E+00    0.000000000000000E+00    0.100000000000000E+01
    0.122968750000000E+02   -0.500000000000000E+00    0.000000000000000E+00    0.100000000000000E+01
    0.122656250000000E+02   -0.500000000000000E+00    0.000000000000000E+00    0.100000000000000E+01
    0.122343750000000E+02   -0.500000000000000E+00    0.000000000000000E+00    0.100000000000000E+01
    0.122031250000000E+02   -0.500000000000000E+00    0.000000000000000E+00    0.100000000000000E+01
    0.121718750000000E+02   -0.500000000000000E+00    0.000000000000000E+00    0.100000000000000E+01
    0.121406250000000E+02   -0.500000000000000E+00    0.000000000000000E+00    0.100000000000000E+01
    0.121093750000000E+02   -0.500000000000000E+00    0.000000000000000E+00    0.100000000000000E+01
    0.120781250000000E+02   -0.500000000000000E+00    0.000000000000000E+00    0.100000000000000E+01
    0.120468750000000E+02   -0.500000000000000E+00    0.000000000000000E+00    0.100000000000000E+01
    0.120156250000000E+02   -0.500000000000000E+00    0.000000000000000E+00    0.100000000000000E+01
    0.119843750000000E+02   -0.500000000000000E+00    0.000000000000000E+00    0.100000000000000E+01
    0.119531250000000E+02   -0.500000000000000E+00    0.000000000000000E+00    0.100000000000000E+01
    0.119218750000000E+02   -0.500000000000000E+00    0.000000000000000E+00    0.100000000000000E+01
    0.118906250000000E+02   -0.500000000000000E+00    0.000000000000000E+00    0.100000000000000E+01
    0.118593750000000E+02   -0.500000000000000E+00    0.000000000000000E+00    0.100000000000000E+01
    0.118281250000000E+02   -0.500000000000000E+00    0.000000000000000E+00    0.100000000000000E+01
    0.117968750000000E+02   -0.500000000000000E+00    0.000000000000000E+00    0.100000000000000E+01
    0.117656250000000E+02   -0.500000000000000E+00    0.000000000000000E+00    0.100000000000000E+01
    0.117343750000000E+02   -0.500000000000000E+00    0.000000000000000E+00    0.100000000000000E+01
    0.117031250000000E+02   -0.500000000000000E+00    0.000000000000000E+00    0.100000000000000E+01
    0.116718750000000E+02   -0.500000000000000E+00    0.000000000000000E+00    0.100000000000000E+01
    0.116406250000000E+02   -0.500000000000000E+00    0.000000000000000E+00    0.100000000000000E+01
    0.116093750000000E+02   -0.500000000000000E+00    0.000000000000000E+00    0.100000000000000E+01
    0.115781250000000E+02   -0.500000000000000E+00    0.000000000000000E+00    0.100000000000000E+01
    0.115468750000000E+02   -0.500000000000000E+00    0.000000000000000E+00    0.100000000000000E+01
    0.115156250000000E+02   -0.500000000000000E+00    0.000000000000000E+00    0.100000000000000E+01
