    x y nx ny
    0.104843750000000E+02    0.250000000000000E+01    0.000000000000000E+00   -0.100000000000000E+01
    0.105000000000000E+02    0.248437500000000E+01   -0.100000000000000E+01    0.000000000000000E+00
    0.105000000000000E+02    0.245312500000000E+01   -0.100000000000000E+01    0.000000000000000E+00
    0.105000000000000E+02    0.242187500000000E+01   -0.100000000000000E+01    0.000000000000000E+00
    0.105000000000000E+02    0.239062500000000E+01   -0.100000000000000E+01    0.000000000000000E+00
    0.105000000000000E+02    0.235937500000000E+01   -0.100000000000000E+01    0.000000000000000E+00
    0.105000000000000E+02    0.232812500000000E+01   -0.100000000000000E+01    0.000000000000000E+00
    0.105000000000000E+02    0.229687500000000E+01   -0.100000000000000E+01    0.000000000000000E+00
    0.105000000000000E+02    0.226562500000000E+01   -0.100000000000000E+01    0.000000000000000E+00
    0.105000000000000E+02    0.223437500000000E+01   -0.100000000000000E+01    0.000000000000000E+00
    0.105000000000000E+02    0.220312500000000E+01   -0.100000000000000E+01    0.000000000000000E+00
    0.105000000000000E+02    0.217187500000000E+01   -0.100000000000000E+01    0.000000000000000E+00
    0.105000000000000E+02    0.214062500000000E+01   -0.100000000000000E+01    0.000000000000000E+00
    0.105000000000000E+02    0.210937500000000E+01   -0.100000000000000E+01    0.000000000000000E+00
    0.105000000000000E+02    0.207812500000000E+01   -0.100000000000000E+01    0.000000000000000E+00
    0.105000000000000E+02    0.204687500000000E+01   -0.100000000000000E+01    0.000000000000000E+00
    0.105000000000000E+02    0.201562500000000E+01   -0.100000000000000E+01    0.000000000000000E+00
    0.105000000000000E+02    0.198437500000000E+01   -0.100000000000000E+01    0.000000000000000E+00
    0.105000000000000E+02    0.195312500000000E+01   -0.100000000000000E+01    0.000000000000000E+00
    0.105000000000000E+02    0.192187500000000E+01   -0.100000000000000E+01    0.000000000000000E+00
    0.105000000000000E+02    0.189062500000000E+01   -0.100000000000000E+01    0.000000000000000E+00
    0.105000000000000E+02    0.185937500000000E+01   -0.100000000000000E+01    0.000000000000000E+00
    0.105000000000000E+02    0.182812500000000E+01   -0.100000000000000E+01    0.000000000000000E+00
    0.105000000000000E+02    0.179687500000000E+01   -0.100000000000000E+01    0.000000000000000E+00
    0.105000000000000E+02    0.176562500000000E+01   -0.100000000000000E+01    0.000000000000000E+00
    0.105000000000000E+02    0.173437500000000E+01   -0.100000000000000E+01    0.000000000000000E+00
    0.105000000000000E+02    0.170312500000000E+01   -0.100000000000000E+01    0.000000000000000E+00
    0.105000000000000E+02    0.167187500000000E+01   -0.100000000000000E+01    0.000000000000000E+00
    0.105000000000000E+02    0.164062500000000E+01   -0.100000000000000E+01    0.000000000000000E+00
    0.105000000000000E+02    0.160937500000000E+01   -0.100000000000000E+01    0.000000000000000E+00
    0.105000000000000E+02    0.157812500000000E+01   -0.100000000000000E+01    0.000000000000000E+00
    0.105000000000000E+02    0.154687500000000E+01   -0.100000000000000E+01    0.000000000000000E+00
    0.105000000000000E+02    0.151562500000000E+01   -0.100000000000000E+01    0.000000000000000E+00
    0.104843750000000E+02    0.150000000000000E+01    0.000000000000000E+00    0.100000000000000E+01
    0.104531250000000E+02    0.150000000000000E+01    0.000000000000000E+00    0.100000000000000E+01
    0.104218750000000E+02    0.150000000000000E+01    0.000000000000000E+00    0.100000000000000E+01
    0.103906250000000E+02    0.150000000000000E+01    0.000000000000000E+00    0.100000000000000E+01
    0.103593750000000E+02    0.150000000000000E+01    0.000000000000000E+00    0.100000000000000E+01
    0.103281250000000E+02    0.150000000000000E+01    0.000000000000000E+00    0.100000000000000E+01
    0.102968750000000E+02    0.150000000000000E+01    0.000000000000000E+00    0.100000000000000E+01
    0.102656250000000E+02    0.150000000000000E+01    0.000000000000000E+00    0.100000000000000E+01
    0.102343750000000E+02    0.150000000000000E+01    0.000000000000000E+00    0.100000000000000E+01
    0.102031250000000E+02    0.150000000000000E+01    0.000000000000000E+00    0.100000000000000E+01
    0.101718750000000E+02    0.150000000000000E+01    0.000000000000000E+00    0.100000000000000E+01
    0.101406250000000E+02    0.150000000000000E+01    0.000000000000000E+00    0.100000000000000E+01
    0.101093750000000E+02    0.150000000000000E+01    0.000000000000000E+00    0.100000000000000E+01
    0.100781250000000E+02    0.150000000000000E+01    0.000000000000000E+00    0.100000000000000E+01
    0.100468750000000E+02    0.150000000000000E+01    0.000000000000000E+00    0.100000000000000E+01
    0.100156250000000E+02    0.150000000000000E+01    0.000000000000000E+00    0.100000000000000E+01
    0.998437500000000E+01    0.150000000000000E+01    0.000000000000000E+00    0.100000000000000E+01
    0.995312500000000E+01    0.150000000000000E+01    0.000000000000000E+00    0.100000000000000E+01
    0.992187500000000E+01    0.150000000000000E+01    0.000000000000000E+00    0.100000000000000E+01
    0.989062500000000E+01    0.150000000000000E+01    0.000000000000000E+00    0.100000000000000E+01
    0.985937500000000E+01    0.150000000000000E+01    0.000000000000000E+00    0.100000000000000E+01
    0.982812500000000E+01    0.150000000000000E+01    0.000000000000000E+00    0.100000000000000E+01
    0.979687500000000E+01    0.150000000000000E+01    0.000000000000000E+00    0.100000000000000E+01
    0.976562500000000E+01    0.150000000000000E+01    0.000000000000000E+00    0.100000000000000E+01
    0.973437500000000E+01    0.150000000000000E+01    0.000000000000000E+00    0.100000000000000E+01
    0.970312500000000E+01    0.150000000000000E+01    0.000000000000000E+00    0.100000000000000E+01
    0.967187500000000E+01    0.150000000000000E+01    0.000000000000000E+00    0.100000000000000E+01
    0.964062500000000E+01    0.150000000000000E+01    0.000000000000000E+00    0.100000000000000E+01
    0.960937500000000E+01    0.150000000000000E+01    0.000000000000000E+00    0.100000000000000E+01
    0.957812500000000E+01    0.150000000000000E+01    0.000000000000000E+00    0.100000000000000E+01
    0.954687500000000E+01    0.150000000000000E+01    0.000000000000000E+00    0.100000000000000E+01
    0.951562500000000E+01    0.150000000000000E+01    0.000000000000000E+00    0.100000000000000E+01
